# DiscordGuard Scraped Raw Data
# ============================================================
# THIS FILE IS AUTO-GENERATED. DO NOT EDIT MANUALLY.
#
# Regenerate by running: python scripts/scraper.py
# Compile into JSON:     python scripts/compile-lists.py --target <profile>
# ============================================================
! BEGIN SCRAPED
! Scraped: 2026-03-07T08:22:27Z
! Source: disboard.org
! Tags scraped (hard-blocked): nsfw, adult, 18+, hentai, gore, explicit, porn, lewd, erotic, xxx, ai-girlfriend, ai-boyfriend, ai-companion, ai-roleplay, ai-chat, ai-waifu, virtual-girlfriend, virtual-companion, character-ai, replika, ai-romance, ai-dating, ai-relationship, companionship, ai-friend
! Tags scraped (teen-flagged): mature, suggestive, dating, relationship, artificial-intelligence, ai, chatgpt, claude, llm, generative-ai, ai-generated, ai-art, stable-diffusion, midjourney, ai-tools
! Total servers: 575
!
! SECTION hard-blocked
! Servers from hard-blocked tags — included in child-safe and family-safe lists
||server:1471823198235398157  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471837991923351564  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471838858282012838  ! name: unknown | tags: porn | source_tag: nsfw
||server:1471841762078101615  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471854217185464515  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471858249631404167  ! name: unknown | tags: porn | source_tag: nsfw
||server:1471858535523549299  ! name: unknown | tags: porn | source_tag: nsfw
||server:1471868069986041889  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471880514796257547  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471888690069504126  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1471893326209876020  ! name: unknown | tags: porn | source_tag: nsfw
||server:1472090661997121663  ! name: unknown | tags: porn | source_tag: nsfw
||server:1472091667682168874  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1472100939090628721  ! name: unknown | tags: porn | source_tag: nsfw
||server:1472120769357152268  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1473079555437760734  ! name: unknown | tags: 18+ | source_tag: nsfw
||server:1473459646420221954  ! name: unknown | tags: erotic | source_tag: nsfw
||server:1473638428112584829  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1473639211344203852  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1473648301474582624  ! name: unknown | tags: porn | source_tag: nsfw
||server:1473933091922771978  ! name: unknown | tags: 18+ | source_tag: nsfw
||server:1474254584594694177  ! name: unknown | tags: companionship | source_tag: ai_companion
||server:1475035061765279795  ! name: unknown | tags: 18+ | source_tag: nsfw
||server:1475553019759300850  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1476091718368624650  ! name: unknown | tags: porn | source_tag: nsfw
||server:1476103359168516228  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1476505163618320395  ! name: unknown | tags: 18+ | source_tag: nsfw
||server:1477020885243269140  ! name: unknown | tags: adult | source_tag: nsfw
||server:1477066384533094491  ! name: unknown | tags: porn | source_tag: nsfw
||server:1477558326198796430  ! name: unknown | tags: hentai | source_tag: nsfw
||server:1478663985023684659  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:1479527388831285300  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:506719030766338049  ! name: unknown | tags: hentai | source_tag: nsfw
||server:512144250226343945  ! name: unknown | tags: ai-chat | source_tag: ai_companion
||server:748676829707108444  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:778966932442841088  ! name: unknown | tags: erotic | source_tag: nsfw
||server:836570985599729664  ! name: unknown | tags: xxx | source_tag: nsfw
||server:836726198595878933  ! name: unknown | tags: xxx | source_tag: nsfw
||server:841404764167733302  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:864562699022893097  ! name: unknown | tags: hentai | source_tag: nsfw
||server:892151562535862333  ! name: unknown | tags: nsfw | source_tag: nsfw
||server:906369135666139216  ! name: unknown | tags: erotic | source_tag: nsfw
||server:952878607250915350  ! name: unknown | tags: erotic | source_tag: nsfw
||server:988479037380894720  ! name: unknown | tags: erotic | source_tag: nsfw
||server:992552408012046419  ! name: unknown | tags: 18+ | source_tag: nsfw
!
! SECTION teen-flagged
! Servers from teen-flagged tags — included in teen list only
||server:1009654428254617620  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1035535770322223195  ! name: unknown | tags: stable-diffusion | source_tag: ai_general
||server:1037660742440194089  ! name: unknown | tags: llm | source_tag: ai_general
||server:1037720091376238592  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1058002498381676574  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1060949397199925269  ! name: unknown | tags: stable-diffusion | source_tag: ai_general
||server:1063553506696503457  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1072644554244767785  ! name: unknown | tags: llm | source_tag: ai_general
||server:1077961146654527518  ! name: unknown | tags: stable-diffusion | source_tag: ai_general
||server:1085240988504690738  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1087420087172071424  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1093561069689110568  ! name: unknown | tags: generative-ai | source_tag: ai_general
||server:1095472228692406312  ! name: unknown | tags: midjourney, stable-diffusion | source_tag: ai_general
||server:1096857973407625317  ! name: unknown | tags: generative-ai, llm | source_tag: ai_general
||server:1096861156435570813  ! name: unknown | tags: ai-tools, artificial-intelligence | source_tag: ai_general
||server:1104886076499296256  ! name: unknown | tags: ai-art, stable-diffusion | source_tag: ai_general
||server:1106322168771518494  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1107029472596738151  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1108397910720258120  ! name: unknown | tags: ai, ai-art, midjourney | source_tag: ai_general
||server:1110406444781682768  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1142604515791618108  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1146459660770099341  ! name: unknown | tags: ai, ai-art | source_tag: ai_general
||server:1148097236950069359  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1157225453677985803  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1164569956780888198  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1201927348929171486  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1201929718002098207  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1205754298567495690  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:1234013438192259122  ! name: unknown | tags: suggestive | source_tag: teen_flagged
||server:1247923369849126972  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1248309623216279686  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:1254566782283288636  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1257145953513902191  ! name: unknown | tags: chatgpt, claude | source_tag: ai_general
||server:1259486493420949524  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1280824352375308339  ! name: unknown | tags: ai | source_tag: ai_general
||server:1283779379515752500  ! name: unknown | tags: stable-diffusion | source_tag: ai_general
||server:1283871875327328296  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1289145235808456786  ! name: unknown | tags: ai | source_tag: ai_general
||server:1290149746891165769  ! name: unknown | tags: claude, stable-diffusion | source_tag: ai_general
||server:1290288815789047851  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1295540615265648741  ! name: unknown | tags: llm | source_tag: ai_general
||server:1299450164485816402  ! name: unknown | tags: llm | source_tag: ai_general
||server:1304166361337041038  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1308398701873598515  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1309278141088399420  ! name: unknown | tags: llm | source_tag: ai_general
||server:1310549356922933280  ! name: unknown | tags: ai-art, chatgpt | source_tag: ai_general
||server:1311631228453130250  ! name: unknown | tags: claude | source_tag: ai_general
||server:1316134888533000273  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1319485104300753037  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1322223641043271701  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1331860974709248021  ! name: unknown | tags: claude | source_tag: ai_general
||server:1338474667513614409  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1339329215274946642  ! name: unknown | tags: ai-art, artificial-intelligence | source_tag: ai_general
||server:1343119781221502978  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1346373539166556211  ! name: unknown | tags: llm | source_tag: ai_general
||server:1347408181336477776  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1352379617117343936  ! name: unknown | tags: ai | source_tag: ai_general
||server:1355213311624609932  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1356982086308724789  ! name: unknown | tags: chatgpt, llm | source_tag: ai_general
||server:1357370695323091074  ! name: unknown | tags: ai | source_tag: ai_general
||server:1357993133610111027  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:1358081597349560371  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1358139161181294662  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1358463231122739343  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1359526055337263255  ! name: unknown | tags: ai | source_tag: ai_general
||server:1360266212407382238  ! name: unknown | tags: ai, llm | source_tag: ai_general
||server:1363435820488589412  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1364583901044932658  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1365028497398960249  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:1367491500136468550  ! name: unknown | tags: generative-ai | source_tag: ai_general
||server:1367772592672473128  ! name: unknown | tags: generative-ai, midjourney | source_tag: ai_general
||server:1369279373991088148  ! name: unknown | tags: llm | source_tag: ai_general
||server:1369465755208388700  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1370671030313422908  ! name: unknown | tags: generative-ai | source_tag: ai_general
||server:1372259198208970892  ! name: unknown | tags: ai | source_tag: ai_general
||server:1374659304938012682  ! name: unknown | tags: ai-art, stable-diffusion | source_tag: ai_general
||server:1375804012288278618  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1384210439730106408  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1384679282437128302  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1384679595692789790  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1386900074986213558  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1387455654691864576  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1388836558634746056  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1389367373412175922  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1390787261200859160  ! name: unknown | tags: ai | source_tag: ai_general
||server:1392152076632719462  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1392469663191138325  ! name: unknown | tags: generative-ai | source_tag: ai_general
||server:1393295470998061176  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1393384221363539998  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1393540992472322168  ! name: unknown | tags: claude | source_tag: ai_general
||server:1393755207485227128  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1394375948903776256  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1395465038076313772  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1397054754328285255  ! name: unknown | tags: ai, ai-art | source_tag: ai_general
||server:1397081880712577064  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1403721070686507108  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1403753228394430605  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1404146453508653227  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1404307869087568002  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1404314654506750012  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1406701756129349733  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1409460000111202316  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1409625387960504382  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1410703721217658964  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1412595191612702842  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1412813539738910811  ! name: unknown | tags: claude | source_tag: ai_general
||server:1413485700484956212  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1413798844755345552  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1414232647017693206  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:1415224706377846848  ! name: unknown | tags: generative-ai | source_tag: ai_general
||server:1417103052594352163  ! name: unknown | tags: ai | source_tag: ai_general
||server:1421293144288530565  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1421428684975247432  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1422051899724533833  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1422498020888416278  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1428293038169657387  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1431612953668354050  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1431784170870542439  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1434954968137203792  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1435699696424456215  ! name: unknown | tags: ai | source_tag: ai_general
||server:1436437476532158668  ! name: unknown | tags: ai | source_tag: ai_general
||server:1438294975174541554  ! name: unknown | tags: chatgpt, claude | source_tag: ai_general
||server:1441391054459768874  ! name: unknown | tags: stable-diffusion | source_tag: ai_general
||server:1442896741828661359  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1443146531602567250  ! name: unknown | tags: claude | source_tag: ai_general
||server:1448092921457934481  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1450432255183949888  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1452518673280405718  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1452721360777248904  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1452868774528286874  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1453106845068562556  ! name: unknown | tags: chatgpt, claude | source_tag: ai_general
||server:1453285421877297227  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1455276340906295523  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1456248630557278211  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1456255124325400589  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1457099438890811568  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1457106990240104594  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1457204830719311987  ! name: unknown | tags: ai | source_tag: ai_general
||server:1457204957789818893  ! name: unknown | tags: ai | source_tag: ai_general
||server:1457205217979535443  ! name: unknown | tags: ai | source_tag: ai_general
||server:1457205740740542465  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1457269527455993991  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1457652700740190325  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1459263966307160310  ! name: unknown | tags: ai-art, artificial-intelligence | source_tag: ai_general
||server:1460192124673855585  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1460428298441199670  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1460734515751424033  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1461037495302095072  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1461209488236482715  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1461555807731585158  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1462106320730718485  ! name: unknown | tags: ai | source_tag: ai_general
||server:1462425442043826240  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1464453762570522657  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1465320811341676597  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1465723985202511924  ! name: unknown | tags: ai | source_tag: ai_general
||server:1465727905005965383  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1466260031476600844  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1466797626329661474  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1466798320826454239  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1466799153001533567  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1466800029392965810  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1466854413703315592  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1467066815153832110  ! name: unknown | tags: claude | source_tag: ai_general
||server:1468429663708905495  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:1468487066152206470  ! name: unknown | tags: ai | source_tag: ai_general
||server:1468789428381159497  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1469217805214810155  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469224199682785323  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469227669492338753  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469232660974141493  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469236116619001868  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469242918295437343  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469245534836490312  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469246601821421623  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1469251542153560066  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1470621678101860478  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1471337837784731813  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1472017854722347142  ! name: unknown | tags: suggestive | source_tag: teen_flagged
||server:1472187735275077786  ! name: unknown | tags: ai | source_tag: ai_general
||server:1472701135344107612  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:1472957846105755809  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1473203743993364596  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:1473506600676495624  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1473692234804232388  ! name: unknown | tags: ai | source_tag: ai_general
||server:1474175317634584888  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1474762175514939472  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:1475732742225526825  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:1475971697177006171  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1476372076939182151  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1477057573445439724  ! name: unknown | tags: ai | source_tag: ai_general
||server:1477068836082815147  ! name: unknown | tags: llm | source_tag: ai_general
||server:1478233476988797010  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1478251410641653802  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1478291880755069093  ! name: unknown | tags: ai | source_tag: ai_general
||server:1478536633740558387  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:1478591374419951816  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1478599060863582291  ! name: unknown | tags: ai | source_tag: ai_general
||server:1478752607634722828  ! name: unknown | tags: claude | source_tag: ai_general
||server:1478907512412442756  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1479270157489803317  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1479616574301278249  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:1479648655257374852  ! name: unknown | tags: dating, relationship | source_tag: teen_flagged
||server:167811324590424065  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:270287692049285152  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:637568002996305921  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:702357980779380837  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:751357848428216360  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:785905506027962388  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:790891656118796309  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:794684213697052712  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:796214858172596225  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:832272003863805952  ! name: unknown | tags: relationship | source_tag: teen_flagged
||server:840862506821877770  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:86035828106600448  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:901547309718978600  ! name: unknown | tags: dating | source_tag: teen_flagged
||server:933601553531695135  ! name: unknown | tags: artificial-intelligence | source_tag: ai_general
||server:947994319795675267  ! name: unknown | tags: midjourney | source_tag: ai_general
||server:948517879756759051  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:951108105398255706  ! name: unknown | tags: ai-tools | source_tag: ai_general
||server:979379784519909416  ! name: unknown | tags: mature | source_tag: teen_flagged
||server:985772737102512128  ! name: unknown | tags: chatgpt | source_tag: ai_general
||server:986377323395829770  ! name: unknown | tags: ai-art | source_tag: ai_general
||server:995258321768558602  ! name: unknown | tags: midjourney | source_tag: ai_general
! END SCRAPED
